period,time,x,y,freeKick,rightFoot,leftFoot,head,opportunity,goal
1,736,94,46,0,0,0,1,1,0
1,1220,88,37,0,1,0,0,1,0
1,1683,74,43,0,1,0,0,1,0
1,1762,85,67,0,1,0,0,1,0
1,1917,89,42,0,0,0,1,0,0
1,2150,90,55,0,0,0,1,1,0
1,2291,73,65,0,1,0,0,0,0
1,2482,91,61,0,0,0,1,1,0
1,2557,91,37,0,0,1,0,1,0
2,124,83,50,0,0,1,0,1,1
2,382,77,43,0,1,0,0,0,0
2,598,73,32,0,1,0,0,1,0
2,810,86,27,0,0,1,0,1,0
2,931,91,48,0,0,0,1,1,1
2,1031,71,32,0,0,1,0,0,0
2,1176,76,50,0,1,0,0,0,0
2,1366,76,48,0,0,1,0,0,0
2,1481,88,38,0,0,1,0,1,1
2,1819,79,56,0,1,0,0,1,0
2,2024,87,43,0,0,0,1,0,0
2,2064,83,47,0,1,0,0,0,0
2,2183,81,63,0,0,1,0,0,0
2,2273,73,59,0,0,1,0,1,0
2,2368,73,41,1,0,1,0,0,0
2,2657,89,37,0,0,1,0,0,0
2,2714,72,32,0,1,0,0,0,0
2,2849,88,50,0,0,0,1,1,0
1,538,79,60,0,0,1,0,1,0
1,1240,88,51,0,0,0,1,1,0
1,1862,97,41,0,0,0,1,1,0
1,2528,72,36,0,1,0,0,1,0
2,434,88,45,0,0,1,0,1,0
2,621,70,56,0,0,1,0,0,0
2,675,86,69,0,1,0,0,1,0
2,1018,83,64,0,1,0,0,1,0
2,1146,70,52,0,0,1,0,1,0
2,1496,76,29,0,1,0,0,0,0
2,1710,77,33,0,0,1,0,1,0
2,1899,75,47,0,1,0,0,1,0
2,2235,81,68,0,1,0,0,0,0
2,2297,86,60,0,0,0,1,1,0
2,2313,90,62,0,0,1,0,1,0
2,2337,77,39,0,1,0,0,1,0
2,2355,93,48,0,0,0,1,1,1
1,147,77,38,0,1,0,0,1,0
1,254,91,48,0,1,0,0,1,0
1,344,81,25,0,0,1,0,0,0
1,382,92,52,0,0,0,1,1,0
1,737,75,42,0,1,0,0,0,0
1,1262,86,33,0,1,0,0,0,0
1,1394,77,31,0,1,0,0,0,0
1,1446,75,51,0,1,0,0,1,0
1,1515,80,57,0,1,0,0,1,0
1,1598,80,56,0,0,1,0,0,0
1,1998,74,56,1,0,1,0,0,0
1,2655,90,47,0,0,0,1,1,0
2,303,90,54,0,0,0,1,1,0
2,466,83,67,0,1,0,0,1,0
2,659,78,29,0,1,0,0,0,0
2,702,78,30,0,1,0,0,0,0
2,961,71,70,0,1,0,0,0,0
2,1115,90,46,0,0,1,0,1,0
2,1238,75,14,0,1,0,0,1,0
2,1273,74,48,0,0,1,0,0,0
2,1404,82,37,0,0,1,0,0,0
2,1634,89,69,0,0,1,0,1,0
2,1800,76,55,1,1,0,0,0,0
2,2019,87,51,0,1,0,0,1,0
2,2080,86,33,0,1,0,0,1,0
2,2235,89,57,0,0,0,1,1,0
2,2314,74,65,0,1,0,0,1,1
2,2440,87,43,0,1,0,0,1,0
2,2662,79,51,0,1,0,0,1,0
2,2706,90,45,0,1,0,0,1,0
2,2890,74,45,0,1,0,0,1,0
1,31,74,34,0,0,1,0,1,0
1,206,76,36,0,0,1,0,1,0
1,588,89,40,0,0,1,0,1,0
1,632,75,47,0,0,1,0,0,0
1,901,78,47,0,0,1,0,0,0
1,1370,75,65,0,1,0,0,1,0
1,1888,73,38,1,0,1,0,0,0
1,2026,91,55,0,0,0,1,0,0
1,2093,81,61,0,1,0,0,1,0
1,2129,94,63,0,1,0,0,1,0
1,2439,90,69,0,1,0,0,1,0
1,2539,91,62,0,1,0,0,1,0
2,30,78,73,0,1,0,0,1,0
2,375,72,57,0,1,0,0,0,0
2,559,70,56,0,0,1,0,1,0
2,1016,92,49,0,1,0,0,1,1
2,1193,76,37,0,0,1,0,0,0
2,1209,79,37,0,0,1,0,0,0
2,1212,80,40,0,1,0,0,0,0
2,1467,76,36,0,0,1,0,1,0
2,1544,81,26,0,1,0,0,1,0
2,1648,88,59,0,1,0,0,1,0
2,1687,76,51,0,1,0,0,1,0
2,1829,64,71,0,1,0,0,0,0
2,2286,86,62,0,0,1,0,0,0
2,2507,88,63,0,1,0,0,1,1
2,2740,80,31,0,1,0,0,1,0
2,2867,82,46,0,1,0,0,1,0
1,156,89,29,0,1,0,0,1,0
1,159,94,33,0,0,1,0,1,0
1,291,85,59,0,0,0,1,1,0
1,342,91,43,0,0,0,1,1,0
1,697,78,70,0,1,0,0,0,0
1,1039,73,56,0,0,1,0,1,0
1,1220,94,53,0,0,0,1,1,0
1,1279,88,57,0,0,0,1,1,0
1,1346,89,53,0,0,0,1,1,0
1,1843,90,56,0,1,0,0,1,1
1,2004,74,61,0,0,1,0,0,0
1,2416,74,44,0,1,0,0,1,0
1,2559,72,42,0,1,0,0,0,0
2,79,77,44,0,0,1,0,0,0
2,90,76,33,0,0,1,0,1,0
2,300,94,49,0,1,0,0,1,1
2,728,81,37,0,0,1,0,0,0
2,895,76,48,0,0,1,0,1,0
2,1536,89,55,0,0,0,1,1,0
2,1645,80,67,0,1,0,0,1,0
2,1796,68,31,0,1,0,0,0,0
2,2171,64,23,1,1,0,0,0,0
2,2193,93,41,0,0,0,1,1,0
2,2380,91,43,0,0,0,1,1,0
2,2437,87,57,0,0,1,0,1,0
2,2929,67,66,1,1,0,0,0,0
2,2984,72,66,1,1,0,0,0,0
1,541,92,43,0,0,0,1,1,0
1,833,89,42,0,0,0,1,1,0
1,977,79,59,0,0,1,0,0,0
1,1072,90,73,0,0,1,0,1,0
1,1836,95,60,0,0,1,0,1,0
1,2026,89,75,0,0,1,0,1,0
1,2226,93,70,0,1,0,0,1,0
2,274,80,51,0,0,1,0,0,0
2,671,89,65,0,1,0,0,1,0
2,780,74,49,0,1,0,0,0,0
2,1094,32,56,0,1,0,0,0,0
2,1235,71,48,1,0,1,0,0,0
2,1604,81,55,0,0,1,0,1,0
2,1659,72,20,0,0,1,0,0,0
2,1662,80,27,0,0,1,0,0,0
2,1803,72,27,1,0,1,0,0,0
2,2791,76,58,0,1,0,0,1,0
2,2976,84,46,1,1,0,0,0,0
2,2978,86,59,0,1,0,0,1,0
1,100,86,43,0,1,0,0,1,0
1,171,95,41,0,0,0,1,1,0
1,309,88,48,0,0,0,1,1,0
1,714,91,34,0,1,0,0,1,0
1,722,70,61,0,1,0,0,1,0
1,762,86,64,0,0,0,1,1,0
1,1100,86,38,0,0,0,1,1,0
1,1181,68,37,0,0,1,0,0,0
1,1267,94,42,0,1,0,0,1,0
1,1714,91,37,0,0,0,1,1,0
1,1717,76,56,0,1,0,0,1,0
1,1855,72,50,0,1,0,0,0,0
1,2222,86,53,0,1,0,0,1,0
2,38,73,53,0,1,0,0,1,0
2,194,70,68,1,1,0,0,0,0
2,582,77,70,0,0,1,0,1,0
2,627,94,52,0,0,0,1,1,0
2,870,79,66,0,1,0,0,0,0
2,1175,74,65,1,1,0,0,0,0
2,1562,79,54,0,0,1,0,0,0
2,1694,76,49,0,0,1,0,0,0
2,2026,87,31,0,0,1,0,1,0
2,2497,90,37,0,0,0,1,1,0
2,2626,78,67,0,1,0,0,0,0
2,2773,77,82,0,0,1,0,0,0
1,301,80,67,0,1,0,0,1,0
1,456,93,40,0,0,0,1,1,0
1,649,92,45,0,0,0,1,0,0
1,1113,78,38,0,0,1,0,1,1
1,1341,77,16,1,1,0,0,0,0
1,1399,92,33,0,0,1,0,1,0
1,1690,70,37,1,1,0,0,0,0
1,2075,71,73,1,1,0,0,0,0
1,2437,70,36,0,0,1,0,0,0
1,2506,91,35,0,0,1,0,1,1
1,2583,87,42,0,0,0,1,1,0
1,2638,76,32,0,1,0,0,1,0
1,2681,74,33,0,1,0,0,1,0
2,87,77,72,1,0,1,0,0,1
2,197,90,31,0,0,1,0,1,0
2,245,92,57,0,1,0,0,1,1
2,540,76,74,1,0,1,0,0,0
2,546,80,75,0,0,1,0,1,1
2,701,89,68,0,0,1,0,1,0
2,751,72,59,0,0,1,0,1,0
2,992,94,49,0,0,0,1,1,1
2,1104,91,46,0,1,0,0,1,0
2,1621,90,49,0,0,0,1,1,0
2,1841,87,38,0,1,0,0,1,0
2,1916,74,69,0,1,0,0,1,0
2,2420,70,59,0,0,1,0,1,0
2,2653,68,43,1,1,0,0,0,0
1,109,71,46,0,0,1,0,1,0
1,891,77,58,0,1,0,0,1,0
1,1072,91,51,0,1,0,0,1,1
1,1363,67,64,0,1,0,0,0,0
1,1735,87,28,0,0,1,0,1,0
1,1772,92,43,0,0,0,1,1,0
1,2073,75,38,0,0,1,0,0,0
1,2465,76,53,0,1,0,0,1,0
1,2493,91,47,0,0,0,1,1,0
2,38,89,47,0,1,0,0,1,0
2,105,90,40,0,1,0,0,1,0
2,135,78,66,0,1,0,0,0,0
2,140,76,34,0,0,1,0,0,0
2,228,90,31,0,0,1,0,1,0
2,457,85,54,0,1,0,0,1,0
2,588,79,68,0,0,1,0,1,0
2,692,84,43,0,0,1,0,1,0
2,864,89,69,0,1,0,0,0,0
2,891,88,39,0,0,1,0,1,1
2,1146,72,32,0,1,0,0,0,0
2,1186,88,64,0,1,0,0,1,0
2,1383,87,60,0,1,0,0,1,0
2,1595,90,55,0,1,0,0,1,0
2,1666,89,54,0,0,0,1,1,0
2,1793,88,29,0,1,0,0,0,0
2,2098,71,62,1,0,1,0,0,0
2,2599,75,27,0,0,1,0,0,0
2,2631,72,57,0,0,1,0,0,0
2,2791,70,46,0,0,1,0,0,0
2,2853,69,32,0,0,1,0,0,0
2,2911,97,37,0,0,1,0,1,1
1,24,84,51,0,0,1,0,1,0
1,348,91,58,0,0,0,1,1,0
1,558,95,35,0,0,1,0,1,0
1,771,76,19,0,1,0,0,1,0
1,1097,84,63,0,0,1,0,1,0
1,1155,76,26,0,1,0,0,1,0
1,1296,67,25,1,0,1,0,0,0
1,1343,89,49,0,0,0,1,1,0
1,1498,71,27,0,1,0,0,1,0
1,1718,91,52,0,0,0,1,1,0
1,1847,79,41,0,1,0,0,1,0
1,1942,90,28,0,0,1,0,1,0
1,2084,92,53,0,0,0,1,1,0
1,2247,72,35,0,0,1,0,1,0
1,2314,89,65,0,1,0,0,1,1
1,2512,75,59,0,1,0,0,0,0
1,2514,79,24,0,1,0,0,0,0
1,2670,77,57,0,1,0,0,1,0
1,2801,88,44,0,1,0,0,1,0
2,258,87,44,0,1,0,0,1,0
2,337,79,66,0,0,1,0,1,0
2,474,83,59,0,0,1,0,1,0
2,1554,74,57,0,0,1,0,1,0
2,1672,74,70,1,0,1,0,0,0
2,1842,68,18,0,1,0,0,1,0
2,1922,67,83,0,1,0,0,0,0
2,1977,88,65,0,1,0,0,1,0
2,1979,90,70,0,0,1,0,1,0
2,2021,71,54,0,1,0,0,1,0
2,2146,71,50,0,0,1,0,0,0
2,2189,85,59,0,0,1,0,1,1
2,2576,86,49,0,1,0,0,0,0
2,2577,84,53,0,0,1,0,1,0
2,2850,73,64,1,0,1,0,0,0
2,2901,64,15,0,0,1,0,1,0
1,72,67,69,0,0,1,0,0,0
1,313,92,28,0,0,1,0,1,0
1,384,73,26,0,1,0,0,0,0
1,13,86,32,0,0,1,0,1,0
1,130,68,56,0,1,0,0,0,0
1,428,91,44,0,0,0,1,1,0
1,513,67,46,1,1,0,0,0,0
1,681,80,34,0,0,1,0,0,0
1,552,88,34,0,0,1,0,1,0
1,1315,72,54,0,1,0,0,1,0
1,1481,87,57,0,0,0,1,0,0
1,1545,77,20,0,0,1,0,0,0
1,1872,82,28,0,0,1,0,0,0
2,164,76,64,0,0,1,0,0,0
2,441,89,51,0,0,0,1,1,0
2,604,75,24,0,1,0,0,1,0
2,741,75,66,1,0,1,0,0,0
2,986,77,71,0,1,0,0,0,0
2,1486,68,38,0,1,0,0,0,0
1,1485,92,48,0,0,0,1,1,0
1,1774,96,67,0,0,1,0,1,0
1,2043,98,50,0,0,0,1,1,0
2,404,93,63,0,1,0,0,1,0
2,618,74,58,0,0,1,0,0,0
2,700,73,50,0,1,0,0,0,0
2,960,97,55,0,0,0,1,1,0
2,1547,96,36,0,0,1,0,1,0
2,2083,77,21,0,1,0,0,0,0
1,154,69,62,1,1,0,0,0,0
1,226,83,54,0,0,0,1,1,0
1,362,93,71,0,1,0,0,1,0
1,557,94,61,0,1,0,0,0,0
1,426,93,67,0,0,0,1,1,0
1,560,79,39,0,1,0,0,0,0
1,644,97,37,0,0,0,1,1,0
1,670,92,61,0,1,0,0,1,0
1,673,91,47,0,0,0,1,1,1
1,985,96,40,0,0,1,0,1,0
1,61,92,37,0,0,1,0,1,0
1,445,82,18,1,1,0,0,0,0
1,482,91,51,0,0,0,1,0,0
1,1074,93,50,0,0,0,1,1,0
1,1227,90,37,0,1,0,0,1,0
1,1276,81,74,0,0,1,0,1,0
1,1390,72,59,1,1,0,0,0,0
1,1474,70,73,0,0,1,0,0,0
1,2453,91,40,0,0,0,1,1,0
1,2736,87,53,0,0,1,0,0,0
1,2739,97,39,0,0,1,0,0,0
2,42,74,70,0,0,1,0,0,0
2,168,97,60,0,0,0,1,1,0
2,427,78,42,0,0,1,0,1,0
2,487,77,36,0,1,0,0,0,0
2,599,71,37,0,0,1,0,1,0
2,722,92,49,0,0,0,1,1,1
2,830,81,41,0,0,1,0,1,0
2,888,77,34,0,1,0,0,1,0
2,948,89,60,0,0,1,0,1,1
2,1361,80,58,1,0,1,0,0,0
2,1864,98,58,0,1,0,0,1,0
2,1890,81,29,0,1,0,0,1,0
2,2207,83,78,0,0,1,0,0,0
2,2414,97,49,0,1,0,0,1,0
2,2448,77,54,0,0,1,0,1,0
2,2479,86,62,0,1,0,0,1,0
2,2538,79,43,0,1,0,0,1,0
2,2830,90,53,0,0,1,0,1,0
1,403,92,59,0,0,0,1,1,0
1,439,72,49,0,1,0,0,1,1
1,904,89,38,0,0,1,0,1,0
1,948,69,37,0,1,0,0,1,0
1,1048,91,69,0,1,0,0,1,0
1,1428,87,63,0,1,0,0,1,0
1,1514,73,42,0,1,0,0,0,0
1,1534,72,49,0,1,0,0,1,0
1,1625,93,46,0,0,0,1,1,0
1,1864,86,71,0,1,0,0,1,0
1,2222,91,35,0,0,1,0,0,0
1,2316,83,44,0,0,1,0,1,0
1,2419,92,44,0,0,0,1,1,0
1,2464,85,28,0,1,0,0,1,0
1,2539,93,42,0,0,1,0,1,1
2,209,67,45,0,1,0,0,0,0
2,231,78,55,0,1,0,0,1,0
2,505,74,77,1,0,1,0,0,0
2,722,70,45,1,1,0,0,0,0
2,1029,91,34,0,1,0,0,1,1
2,1329,72,76,1,0,1,0,0,0
2,1536,74,39,0,1,0,0,0,0
2,2722,87,45,0,1,0,0,1,0
2,2780,91,11,1,1,0,0,0,0
1,239,79,68,0,1,0,0,1,0
1,312,87,85,0,0,1,0,1,0
1,354,95,64,0,1,0,0,1,0
1,411,83,42,0,0,1,0,1,0
1,574,94,55,0,0,0,1,1,1
1,773,72,29,0,1,0,0,0,0
1,876,91,62,0,1,0,0,1,0
1,920,76,62,0,0,1,0,0,0
1,1192,77,41,0,1,0,0,0,0
1,1342,76,53,0,0,1,0,0,0
1,1382,75,60,0,0,1,0,1,0
1,1773,93,52,0,0,0,1,1,0
1,1809,75,27,0,1,0,0,1,0
1,1894,84,28,0,0,1,0,1,0
1,2093,77,66,1,1,0,0,0,0
1,2098,96,52,0,0,0,1,1,0
1,2172,74,55,0,1,0,0,1,0
1,2259,89,60,0,1,0,0,1,0
1,2322,75,39,0,1,0,0,1,0
1,2434,75,58,0,0,1,0,1,0
1,2494,90,57,0,1,0,0,1,0
1,2505,90,44,0,1,0,0,1,0
2,24,83,26,0,1,0,0,1,0
2,57,79,51,0,1,0,0,1,0
2,294,93,72,0,1,0,0,1,0
2,361,84,65,0,1,0,0,1,0
2,489,92,56,0,0,0,1,1,0
2,804,94,44,0,0,1,0,0,0
2,805,93,52,0,1,0,0,1,0
2,976,80,61,0,1,0,0,1,0
2,1238,72,52,0,0,1,0,1,0
2,1272,91,62,0,0,0,1,0,0
2,1367,90,72,0,1,0,0,1,0
2,1947,89,55,0,1,0,0,1,1
2,2040,86,36,0,1,0,0,1,1
2,2197,92,34,0,0,1,0,1,0
2,2227,89,54,0,1,0,0,1,0
2,2253,73,40,0,0,1,0,1,0
2,2359,71,40,0,1,0,0,1,0
2,2520,70,78,1,0,1,0,0,0
2,2677,89,43,0,0,1,0,1,0
2,2708,89,29,0,0,1,0,1,1
1,65,88,52,0,0,1,0,0,0
1,334,88,47,0,1,0,0,1,0
1,478,90,63,0,1,0,0,1,0
1,1142,85,60,0,1,0,0,0,0
1,1450,91,56,0,0,0,1,1,0
1,1654,77,27,0,1,0,0,1,0
1,1960,80,60,1,1,0,0,0,0
1,1963,97,55,0,0,1,0,1,1
1,2686,88,33,0,1,0,0,1,0
2,20,83,29,0,1,0,0,0,0
2,233,91,58,0,0,0,1,1,0
2,330,89,50,0,1,0,0,0,0
2,390,70,30,0,1,0,0,0,0
2,573,89,63,0,1,0,0,1,0
2,674,92,48,0,0,0,1,1,0
2,866,76,27,0,1,0,0,0,0
2,1447,80,59,0,0,1,0,1,0
2,1551,92,34,0,0,0,1,1,0
2,1842,80,47,0,0,1,0,1,0
2,1893,70,44,0,0,1,0,1,0
2,2358,70,58,0,1,0,0,1,0
2,2475,77,32,0,0,1,0,0,0
2,2639,93,42,0,1,0,0,1,0
2,2728,94,47,0,1,0,0,1,1
1,93,73,53,0,0,1,0,1,0
1,140,87,32,0,1,0,0,0,0
1,315,91,44,0,1,0,0,1,1
1,864,77,36,0,1,0,0,1,0
1,964,73,46,0,1,0,0,1,0
1,1072,82,52,0,1,0,0,1,1
1,1651,89,36,0,1,0,0,1,0
1,1687,78,60,0,1,0,0,0,0
1,1985,71,49,0,0,1,0,1,0
1,2088,76,57,0,1,0,0,1,0
1,2144,71,54,0,1,0,0,1,0
1,2261,96,57,0,0,0,1,0,0
1,2555,71,70,0,0,1,0,1,0
1,2630,86,59,0,1,0,0,1,0
2,298,91,36,0,0,0,1,1,0
2,592,93,52,0,1,0,0,1,0
2,894,89,49,0,1,0,0,1,0
2,1241,69,47,1,1,0,0,0,0
2,1333,70,56,0,0,1,0,1,0
2,1581,73,68,0,0,1,0,0,0
2,1619,88,68,0,0,1,0,1,0
2,1990,92,66,0,0,0,1,1,0
2,2281,91,59,0,1,0,0,1,0
2,2321,89,53,0,0,0,1,1,0
2,2892,92,58,0,0,0,1,1,0
1,104,89,49,0,1,0,0,1,1
1,521,77,73,0,0,1,0,0,0
1,596,89,58,0,1,0,0,0,0
1,598,88,42,0,0,1,0,1,0
1,866,71,53,0,0,1,0,1,0
1,950,69,51,1,1,0,0,0,0
1,981,89,70,0,1,0,0,1,0
1,1272,73,48,0,0,1,0,0,0
1,1487,74,77,0,1,0,0,0,0
1,1681,79,62,0,1,0,0,1,0
1,1967,79,61,0,0,1,0,1,1
1,2606,77,29,0,1,0,0,1,0
2,209,89,49,0,0,0,1,1,0
2,626,97,29,0,0,1,0,1,0
2,880,82,44,0,1,0,0,0,0
2,1126,73,80,0,1,0,0,1,0
2,1395,91,43,0,0,1,0,1,0
2,1775,72,23,0,1,0,0,0,0
2,1846,84,46,0,1,0,0,0,0
2,1924,70,73,0,1,0,0,0,0
2,1992,90,52,0,0,0,1,1,0
2,2283,89,8,0,1,0,0,0,0
2,2850,86,42,0,0,0,1,1,0
1,85,90,27,0,1,0,0,0,0
1,393,91,30,0,1,0,0,1,0
1,480,88,51,0,0,0,1,1,0
1,583,76,44,0,0,1,0,1,0
1,741,72,41,0,0,1,0,1,0
1,40,82,15,0,1,0,0,0,0
1,42,77,32,0,0,1,0,0,0
1,900,89,31,0,1,0,0,0,0
1,904,70,63,0,1,0,0,0,0
1,375,91,67,0,1,0,0,1,0
1,380,87,66,0,1,0,0,1,0
1,382,85,51,0,1,0,0,1,0
1,479,91,55,0,0,0,1,1,0
1,542,94,22,0,0,1,0,1,0
1,737,73,32,0,1,0,0,1,1
1,1389,90,27,0,0,1,0,0,0
1,1527,91,47,0,1,0,0,1,0
1,1798,91,49,0,0,0,1,1,1
1,1982,85,67,0,1,0,0,1,0
1,2308,93,58,0,0,0,1,1,0
1,2371,89,35,0,0,0,1,1,0
1,2503,75,66,0,1,0,0,0,0
1,2536,93,51,0,0,0,1,1,0
1,2586,71,51,0,1,0,0,0,0
1,2700,90,33,0,0,0,1,1,0
2,140,93,57,0,0,0,1,1,0
2,231,77,70,0,0,1,0,1,0
2,280,87,27,0,1,0,0,1,0
2,577,90,53,0,0,1,0,1,1
2,915,91,59,0,1,0,0,1,0
2,1128,73,58,1,1,0,0,0,0
2,1218,83,52,0,0,1,0,0,0
2,1219,88,41,0,1,0,0,1,0
2,1708,93,45,0,0,0,1,1,0
2,2029,75,64,0,1,0,0,1,0
2,2396,93,62,0,0,0,1,1,1
2,2537,77,28,0,1,0,0,0,0
2,2787,72,49,0,0,1,0,0,0
1,236,77,53,0,1,0,0,1,0
1,279,90,30,0,0,1,0,0,0
1,868,84,66,0,0,1,0,1,0
1,2428,90,63,0,0,0,1,1,0
1,2501,78,38,0,1,0,0,0,0
1,2503,88,39,0,1,0,0,1,0
1,2560,73,42,0,1,0,0,0,0
1,2576,87,59,0,1,0,0,1,0
2,492,87,60,0,0,1,0,1,0
2,527,71,70,0,0,1,0,1,0
2,1011,76,68,0,0,1,0,1,0
2,1158,92,45,0,0,1,0,1,1
2,1364,94,58,0,1,0,0,1,0
2,1703,91,45,0,0,1,0,1,0
2,2120,82,52,0,1,0,0,1,0
2,2596,76,29,0,1,0,0,1,0
1,608,72,39,0,1,0,0,0,0
1,613,76,49,0,1,0,0,0,0
1,682,71,35,0,1,0,0,1,0
1,74,97,42,0,1,0,0,1,0
1,168,73,21,0,1,0,0,0,0
1,189,72,42,0,1,0,0,1,0
1,457,92,31,0,0,1,0,1,0
1,814,81,33,0,0,1,0,1,0
1,173,89,68,0,1,0,0,1,0
1,342,73,53,0,1,0,0,1,0
1,539,79,72,0,1,0,0,0,0
1,719,90,27,0,0,1,0,1,1
1,1033,92,47,0,0,0,1,1,0
1,1143,88,43,0,0,0,1,1,1
1,1205,79,64,0,1,0,0,1,0
1,1450,95,49,0,0,1,0,1,0
1,1490,68,40,0,1,0,0,0,0
1,2283,83,55,0,1,0,0,0,0
1,2523,80,35,0,0,1,0,1,1
1,2646,87,34,0,0,1,0,1,1
2,258,84,50,0,1,0,0,1,0
2,389,66,67,0,1,0,0,0,0
2,431,77,64,0,0,1,0,1,0
2,623,95,58,0,1,0,0,1,1
2,684,68,73,0,0,1,0,1,0
2,796,91,50,0,0,0,1,1,1
2,944,93,45,0,1,0,0,1,0
2,1059,97,53,0,0,0,1,1,0
2,1129,89,31,0,1,0,0,0,0
2,2023,76,40,0,1,0,0,0,0
2,2286,96,59,0,0,0,1,1,1
2,2383,91,36,0,0,1,0,1,0
2,2452,89,70,0,1,0,0,1,0
2,2526,93,43,0,0,0,1,1,0
2,2797,92,41,0,0,1,0,1,0
1,944,86,74,0,1,0,0,1,0
1,1123,88,42,0,0,1,0,1,0
1,1326,76,59,0,0,1,0,1,0
1,1479,91,61,0,0,0,1,1,0
1,1740,69,76,0,1,0,0,0,0
1,1926,75,33,0,1,0,0,1,0
1,2490,74,27,0,0,1,0,0,0
1,2634,96,57,0,0,0,1,1,0
2,280,93,59,0,0,0,1,1,1
2,475,80,71,0,1,0,0,1,0
2,476,91,55,0,1,0,0,1,1
2,1045,72,76,1,1,0,0,0,0
2,1202,70,68,0,1,0,0,1,0
2,1204,89,63,0,1,0,0,1,0
2,1271,92,52,0,0,0,1,1,0
2,1538,92,40,0,0,0,1,1,0
2,1638,92,51,0,0,0,1,1,0
2,1683,82,26,0,1,0,0,1,0
2,1867,70,45,0,0,1,0,1,0
2,1929,83,74,0,1,0,0,0,0
2,1971,88,68,0,1,0,0,1,0
2,2096,72,79,0,0,1,0,1,0
2,2168,79,54,0,1,0,0,0,0
2,2274,68,48,1,0,1,0,0,0
2,2417,96,69,0,1,0,0,1,0
2,2827,74,60,1,1,0,0,0,0
1,363,86,41,0,1,0,0,1,0
1,741,90,65,0,1,0,0,1,0
1,813,85,50,0,0,1,0,1,0
1,818,90,36,0,1,0,0,0,0
1,895,76,29,0,1,0,0,1,0
1,1220,88,38,0,0,1,0,1,0
1,1286,80,66,0,0,1,0,0,0
1,1453,72,52,1,1,0,0,0,0
1,1556,71,31,0,1,0,0,1,0
1,1708,72,23,0,0,1,0,0,0
1,1842,73,68,0,0,1,0,0,0
1,2205,73,51,1,1,0,0,0,0
1,2298,76,66,0,1,0,0,1,0
1,2455,95,30,0,0,1,0,1,0
1,2509,86,33,0,0,1,0,1,0
2,64,87,34,0,0,1,0,0,0
2,92,93,29,0,0,1,0,0,0
2,1061,89,34,0,0,0,1,1,0
2,1317,79,46,0,1,0,0,1,0
2,1595,91,59,0,0,1,0,1,1
2,1703,80,64,0,0,1,0,1,0
2,1741,73,49,0,1,0,0,1,0
2,1836,73,43,1,1,0,0,0,0
2,2032,91,57,0,0,1,0,1,0
2,2202,90,57,0,0,0,1,1,0
2,2439,84,43,0,1,0,0,1,0
2,2548,81,46,0,1,0,0,1,0
2,2828,91,56,0,0,0,1,1,0
2,2842,94,37,0,0,0,1,1,0
1,236,87,61,0,1,0,0,1,0
1,313,81,57,0,1,0,0,1,0
1,379,91,29,0,0,1,0,1,0
1,552,89,40,0,0,0,1,1,0
1,583,89,52,0,0,0,1,1,0
1,1294,77,36,0,0,1,0,0,0
1,1369,85,37,0,1,0,0,1,0
1,1586,89,34,0,0,0,1,0,0
1,1987,87,35,0,1,0,0,1,0
1,2249,72,37,0,0,1,0,0,0
1,2307,89,46,0,0,0,1,1,0
1,2413,86,45,0,1,0,0,0,0
2,502,71,37,0,1,0,0,1,0
2,777,88,30,0,0,1,0,1,0
2,1077,76,25,0,1,0,0,0,0
2,1211,89,48,0,0,0,1,1,0
2,1313,74,43,0,1,0,0,1,0
2,1766,89,38,0,0,1,0,1,0
2,2061,93,41,0,1,0,0,1,0
2,2158,72,42,0,0,1,0,1,0
2,2296,66,57,0,1,0,0,1,0
2,2303,90,63,0,0,0,1,1,0
2,2418,78,61,0,0,1,0,0,0
2,2777,93,42,0,1,0,0,1,0
1,807,90,38,0,0,0,1,1,0
1,144,76,31,1,0,1,0,0,0
1,204,77,46,0,1,0,0,1,1
1,981,87,40,0,1,0,0,0,0
